region,location,street_address,num_of_rooms,size,fee,final_price,initial_price
Stockholmskommun,HammarbySjöstad,Virkesvägen 7C,2,42.0,2755,3900000,3823529
Stockholmskommun,Kista,Sorögatan 1,2,45.0,2948,2110000,1788135
Stockholmskommun,Farsta,Molkomsbacken 31,1,38.0,1922,2100000,1653543
Sollentunakommun,Häggvik,"Smedjevägen 9, 4tr",2,85.0,4163,4100000,3942307
Stockholmskommun,Vasastan,"Gävlegatan 36B, 6 tr",2,32.0,1911,4600000,4600000
Stockholmskommun,Midsommarkransen,Cedergrensvägen 22,2,35.0,2235,3075000,4600000
Solnakommun,SolnaCentrum,Huvudstagatan 1B,4,112.0,5683,7710000,7413461
Stockholmskommun,Årsta,Sandfjärdsgatan 120,3.5,77.0,5164,3900000,3305084
Nackakommun,FinnbodaHamn,Finnboda parkväg 8,2,62.0,4195,3300000,2999999
Nackakommun,VästraOrminge,"Ormingeringen 21, 2 tr",2,70.0,4041,2350000,1793893
Stockholmskommun,HornsbergsStrand,"Warfvinges Väg 18, 6 TR",2,52.5,3438,4920000,4776699
Sundbybergskommun,CentralaSundbyberg,Rökerigränd 5,3,84.5,3564,7510000,5481751
Stockholmskommun,Kungsholmen,Lindhagensgatan 65,2,31.0,1816,3100000,2500000
Stockholmskommun,Södermalm,Östgötagatan 85,3,70.0,3787,7400000,6491228
Solnakommun,Huvudsta,"Karolinagatan 10, plan 4-5",4,104.0,4668,6000000,5714285
Stockholmskommun,Hammarbyhöjden,Paternostervägen 46,3,72.0,3913,4800000,4247787
Stockholmskommun,Liljeholmskajen,Grönbrinksgatan 6,2,58.0,3348,4720000,4290909
Sundbybergskommun,CentralaSundbyberg,Ursviksvägen 15,2,54.0,3300,3750000,3504672
Stockholmskommun,Bromma,Svartviksslingan 31,3,68.5,3777,4000000,3846153
Stockholmskommun,Skarpnäck,"Vinggatan 18, 3tr",3,77.0,4680,3250000,2850877
Stockholmskommun,Hökarängen,Lingvägen 219,2,59.0,3148,2700000,2195121
Stockholmskommun,Gröndal,"Grenljusbacken 21, 4tr",3,84.0,3382,6200000,6019417
Stockholmskommun,Vasastan,Rörstrandsgatan 48,3,76.0,4271,9100000,8272727
Stockholmskommun,Kärrtorp,Holmögaddsvägen 22,3,81.8,4906,3995000,3995000
Stockholmskommun,Södermalm,Renstiernas gata 27,4,82.0,0,8525000,7967289
Sundbybergskommun,CentralaSundbyberg,Fredsgatan 9A,1,26.0,1707,2300000,2000000
Sundbybergskommun,CentralaSundbyberg,Lötgatan 1,3.5,73.0,3878,4690000,4383177
Stockholmskommun,Östermalm,Styrmansgatan 51A,2,36.0,2186,5100000,4766355
Sollentunakommun,Silverdal,Johannesbergsplan 2,4,93.0,4596,5350000,5194174
Sundbybergskommun,SundbybergCentrum,Starrbäcksgatan 11A,2,59.0,3343,4030000,3504347
Stockholmskommun,HammarbySjöstad,Virkesvägen 9E,4,96.5,5207,8600000,8600000
Solnakommun,VästraSkogen,"Trubadurvägen 3, vån 5",3,89.0,4821,6025000,4781746
Stockholmskommun,Hagsätra,Hovstagränd 13,2,59.0,4460,2500000,2000000
Stockholmskommun,Bromma,Stångjärnsvägen 18,2,46.0,2905,2710000,2203252
Sundbybergskommun,Järvastaden,Brotorps allé 3,2,56.0,3176,3250000,2901785
Stockholmskommun,Gröndal,"Grenljusbacken 26, vån 3",3,74.5,4295,6220000,5183333
Nackakommun,Ektorp,"Ektorpsvägen 9, 4 tr",2,55.0,2478,2850000,2499999
Stockholmskommun,Ekhagen,Docentbacken 3,1.5,36.0,1955,2685000,2606796
Stockholmskommun,Vasastan,"Drottninggatan 101, 4tr",1.5,36.8,397,4450000,3588709
Stockholmskommun,Södermalm,"Ringvägen 29, vån 6",2,52.0,2722,5250000,4166666
Stockholmskommun,Kista,"Vejlegatan 9, 2 tr",3,77.0,5359,2700000,2500000
Stockholmskommun,Södermalm,Allhelgonagatan 15,3.5,76.0,3062,9300000,7500000
Stockholmskommun,Kungsholmen,"Hantverkargatan 87, högst upp",3,95.0,4697,9500000,9047619
Stockholmskommun,Södermalm,Sankt Paulsgatan 18,2.5,71.0,3007,8200000,6890756
Stockholmskommun,NorraDjurgårdsstaden,"Fagningsgatan 9, 2tr",3,68.0,4107,7500000,7211538
Stockholmskommun,Södermalm,"Högalidsgatan 48B, 5 tr",2,59.0,2976,6600000,5999999
Sollentunakommun,CentralaSollentuna,Sollentunavägen 136,2,69.0,3424,3540000,3000000
Stockholmskommun,SpångaSundby,Ladbacksvägen 7B,2,64.0,2328,3400000,3148148
Stockholmskommun,Södermalm,Hästholmsvägen 10,1,21.0,1001,2075000,2054455
Stockholmskommun,Bromma,"Nockeby torg 21, 2 tr",3,74.0,4160,5900000,4916666
Stockholmskommun,Midsommarkransen,Midsommarvägen 19,2,44.0,3274,3550000,2840000
Stockholmskommun,Hägerstensåsen,Riksdalervägen 9 våning 7,2,63.0,2449,3960000,3193548
Stockholmskommun,Kungsholmen,"Hantverkargatan 76C, 3 vån",2,51.0,1246,5750000,5000000
Sollentunakommun,CentralaSollentuna,Sollentunavägen 164,4.5,95.0,5250,5700000,5377358
Stockholmskommun,Vasastan,Luntmakargatan 56B,3,80.0,4248,9000000,8490566
Solnakommun,Huvudsta,Trubadurvägen 1,2,47.0,2524,3750000,3000000
Nackakommun,VästraOrminge,Skarpövägen 13,3,81.0,4454,2600000,2385321
Stockholmskommun,Hammarbyhöjden,"Tidaholmsvägen 36, 1 tr",2,40.0,2991,2800000,2258064
Stockholmskommun,Kungsholmen,Bågljusvägen 1,4,85.5,5009,6980000,6647619
Stockholmskommun,Bromma,Tunnlandsvägen 43,2,42.0,2608,3150000,2500000
Stockholmskommun,Södermalm,"Tideliusgatan 11, 4 tr",3,86.0,2308,7500000,7009345
Solnakommun,Råsunda,Uppfartsvägen 5,1.5,34.0,2322,2650000,1992481
Stockholmskommun,Älvsjö,Vibyholmsvägen 23,2,57.0,3207,2825000,2373949
Solnakommun,Råsunda,Näckrosvägen 25,2,57.0,3518,3950000,2373949
Solnakommun,Råsunda,"Rosstigen 9, 3 tr",3,64.0,3716,4400000,4112149
Sundbybergskommun,CentralaSundbyberg(LillaAlby),Gjuteribacken 20,3,68.0,3890,4600000,4000000
Stockholmskommun,Hägerstensåsen,"Mellanbergsvägen 19, vån 3 av 4",2,51.0,3494,2950000,2201492
Nackakommun,Älta,Stensövägen 7,3,78.0,5045,3000000,2500000
Stockholmskommun,Östbergahöjden,Förlandagränd 12,4,95.0,4743,3200000,2500000
Stockholmskommun,Gröndal,"Gröndalsvägen 145, 2tr",3,83.0,3884,5800000,5471698
Stockholmskommun,Västertorp,"Slalomvägen 38, 2tr",1,42.0,2368,2750000,1992753
Stockholmskommun,Södermalm,"Siargatan 9, mot gård",1,28.0,1442,3100000,2605042
Stockholmskommun,Kungsholmen,Lidnersgatan 12,2,33.0,2529,3050000,2798165
Stockholmskommun,Östermalm,Grevgatan 19,1,25.0,1047,3300000,3142857
Stockholmskommun,Årsta,"Sandfjärdsgatan 109, 9tr",3,77.0,4764,4000000,3603603
Nackakommun,Finntorp,"Finntorpsvägen 3, 2tr",1,23.5,1737,1800000,1500000
Stockholmskommun,Årsta,Långhalsvägen 22,1,30.8,2051,2460000,2102564
Stockholmskommun,Sköndal,"Bagarfruvägen 17, 3 tr",2,42.0,2607,2200000,1999999
Sundbybergskommun,Rissne,Kavallerivägen 2c,2,55.0,2979,3000000,1999999
Stockholmskommun,Liljeholmskajen,"Marieviksgatan 41, 1 tr",3,76.0,3882,5700000,5377358
Stockholmskommun,Vasastan,Torsgatan 27,1,29.0,1809,3200000,3200000
Stockholmskommun,Solberga,Götalandsvägen 247,3,80.0,3926,4640000,4106194
Stockholmskommun,Mälarhöjden,"Brådstupsvägen 15, vån 3 av 3",3,70.0,3995,6700000,5982142
Stockholmskommun,Vasastan,Rådmansgatan 77,1,26.0,941,3565000,3100000
Stockholmskommun,Årsta,Svärdlångsvägen 19A,1,25.2,2415,1850000,1850000
Stockholmskommun,Vasastan,"Odengatan 27, 2,5 tr",3,92.0,0,14400000,11900826
Stockholmskommun,Kungsholmen,"Bergsgatan 30, 2 tr",1,32.0,1622,3375000,2986725
Stockholmskommun,Södermalm,Högbergsgatan 11,4,124.0,3498,15600000,15445544
Stockholmskommun,Östermalm,Eriksbergsgatan 12,3.5,99.0,3415,13400000,12884615
Stockholmskommun,Traneberg,Hoburgsstigen 12,2,46.0,2651,3000000,12884615
Stockholmskommun,Södermalm,Hökens gata 8,3,81.0,4013,10000000,9174311
Stockholmskommun,Hornstull,Drakenbergsgatan 5,4,92.0,3824,9500000,8260869
Nackakommun,Tollare,Tollareslingan 20,4,88.0,4923,7050000,6911764
Stockholmskommun,Hässelby,"Astrakangatan 66, 1tr",2,61.0,3871,2275000,2087155
Nackakommun,NackaStrand,Augustendalsvägen 35,4,116.0,5996,14150000,13737864
Stockholmskommun,Katarina,Åsögatan 127,2,44.0,2347,5400000,4576271
Stockholmskommun,Vällingby,Mörsilsgatan 8 (Vån 1),1,29.0,1977,1625000,1490825
Stockholmskommun,Abrahamsberg,Stopvägen 43,2,43.0,2764,2800000,1490825
Stockholmskommun,Kristineberg,Love Almqvists Väg 4B,2,38.0,3213,3400000,3207547
Sollentunakommun,SollentunaCentrum,Sollentunavägen 156,2,48.0,3277,2670000,2495327
Stockholmskommun,Vällingby,Funäsgatan 8 (Vån 13),1,33.0,1881,2000000,1886792
Stockholmskommun,Älvsjö,Solberga Hagväg 13,3.5,70.0,4294,3320000,3192307
Nackakommun,Ektorp,Edinsvägen 5,1.5,42.0,2724,2150000,1954545
Stockholmskommun,Kista,"Helsingörsgatan 37, entréplan",2,45.0,3152,1940000,1901960
Stockholmskommun,Älvsjöstaden,Götalandsvägen 230,2,52.0,3119,3750000,3000000
Solnakommun,Huvudsta,Släggbacken 2,2.5,68.0,3742,3100000,2980769
Stockholmskommun,Vasastan,"Sankt Eriksgatan 85C, 4 tr",2,35.0,1001,4550000,3956521
Stockholmskommun,Johanneshov,Malmövägen 10,1,25.0,1658,2310000,1848000
Solnakommun,Råsunda,"Uppfartsvägen 9, Högst upp!",3,70.0,3375,6100000,5495495
Stockholmskommun,Södermalm,Katarina Bangata 45,1,34.0,1881,3600000,3495145
Stockholmskommun,Östermalm,"Löjtnantsgatan 16, 1tr",5.5,124.0,4025,14250000,11491935
Stockholmskommun,Vasastan,"Luntmakargatan 78, 3 tr",4,133.0,4557,17500000,17326732
Stockholmskommun,Södermalm,"Rutger Fuchsgatan 4, 1 tr",2,36.0,1758,4000000,3478260
Nackakommun,Kvarnholmen,Siloplatsen 2,4,104.0,5720,9150000,9059405
Stockholmskommun,Hässelby,Lövkojsgränd 17,3,67.0,3643,2900000,9059405
Stockholmskommun,Aspudden,Jarl Kulles gata 1,3,77.0,4218,5600000,4999999
Stockholmskommun,HornsbergStrand,"Warfvinges väg 23, vån 8",3,86.0,1647,7360000,7009523
Nackakommun,NackaForum,Nackabacken 4,4,96.0,5222,7750000,7009523
Stockholmskommun,Sätra,Aspsätravägen 19,3,80.0,4440,2850000,2590909
Stockholmskommun,Kärrtorp,Fyrskeppsvägen 98,3,69.0,4898,3950000,3495575
Solnakommun,Huvudsta,Göran Perssons Väg 15,1,44.0,2701,2625000,2187500
Solnakommun,Råsunda,Råsundavägen 133A,2,49.0,2476,3700000,3189655
Sundbybergskommun,CentralaSundbyberg,"Fredsgatan 6B, vån 2",1.5,45.0,2902,2840000,2491228
Sollentunakommun,Kärrdal,Lomvägen 613,3,83.0,5209,2800000,2800000
Nackakommun,Älta,Stensövägen 12,2,58.0,3411,2800000,2592592
Stockholmskommun,Kungsholmen,Lidnersplan 10,2,51.0,2996,5500000,4104477
Stockholmskommun,Vasastan,"Tomtebogatan 9A, 1tr",3,70.0,2774,8950000,7991071
Stockholmskommun,Midsommarkransen,Oktobergatan 6C,1,35.0,1909,3100000,2649572
Solnakommun,Frösunda,Anders Lundströms gata 13,2,68.0,3763,4125000,3855140
Nackakommun,VästraOrminge,"Skarpövägen 57, BV",1.5,37.0,3112,2000000,1801801
Stockholmskommun,Midsommarkransen,Kyndelsmässogränd 6,2,69.0,3465,5200000,3880597
Stockholmskommun,Hässelby,Astrakangatan 2,2,54.0,2928,2040000,1854545
Stockholmskommun,Rinkebyterassen,"Almbygatan 6, 1 tr",2,48.0,3200,1685000,1685000
Solnakommun,Bergshamra,Mårdstigen 13,2,61.0,3792,3820000,3157024
Stockholmskommun,Telefonplan,Hökmossevägen 38,2,44.0,2948,2500000,2000000
Stockholmskommun,Södermalm,Vintertullstorget 46,3,87.0,5234,7200000,6486486
Stockholmskommun,LillaEssingen,Strålgatan 29,2,52.0,2475,4930000,4481818
Solnakommun,Frösunda,"Signalistgatan 16, 3 tr",2,60.0,3497,4400000,3636363
Stockholmskommun,Farsta,Forshagagatan 30,3,77.0,3867,3220000,2402985
Nackakommun,Jarlaberg,Landåvägen 71,3,72.0,4912,3600000,3495145
Stockholmskommun,Vasastan,"Markvardsgatan 1, 5tr vind",3,65.2,1455,11250000,8720930
Stockholmskommun,Aspudden,"Jarl Kulles gata 3, 5 vån",3,72.0,3881,6750000,5487804
Stockholmskommun,Liljeholmskajen,Önologgatan 4,2.5,69.0,3702,5500000,4954954
Stockholmskommun,Kista,"Helsingörsgatan 7, 3 tr",3,77.0,3939,2780000,2482142
Nackakommun,VästraOrminge,Ornövägen 30,1,37.0,2536,1650000,1650000
Stockholmskommun,Bromma,Nockeby Torg 25,2,54.0,2608,4590000,3701612
Stockholmskommun,Vasastan,Västmannagatan 74,6,187.0,4862,22550000,22550000
Stockholmskommun,Hammarbyhöjden,Sten Bergmans väg 37,2,61.0,3636,3700000,3490566
Stockholmskommun,Vasastan,Nina einhorns gata 10,3,71.0,4129,7450000,7163461
Stockholmskommun,Södermalm,Timmermansgatan 43. 5 / 5tr. Vindsvåning,3,88.0,2626,10100000,9901960
Stockholmskommun,Gröndal,Ormbergsvägen 1,3.5,91.0,4396,9150000,8026315
Sollentunakommun,Häggvik,Ugglevägen 9,4,93.0,5386,4195000,4195000
Solnakommun,Råsunda,Garvis Carlssons gata 14,1,37.0,2313,2745000,2287500
Stockholmskommun,Södermalm,Hallandsgatan 34,2,69.0,2875,6800000,6017699
Stockholmskommun,Hässelby,Fyrspannsgatan 172  ( Våning 14),2,34.0,2135,2150000,2107843
Nackakommun,Sickla,"Sickla Allé 5, 3 tr",3,85.0,4739,6700000,6320754
Stockholmskommun,Östermalm,"Valhallavägen 135, 5tr",3,57.5,2984,6400000,5765765
Solnakommun,Huvudsta,Wiboms väg 13,2,47.0,2400,2720000,2285714
Stockholmskommun,Kungsholmen,Fridhemsgatan 12B,1,30.0,1481,3540000,3000000
Stockholmskommun,Östermalm,"Studentbacken 32, 7tr",3,76.5,4575,7000000,6481481
Stockholmskommun,Västertorp,"Skidskyttevägen 4, 3 tr",3.5,81.0,4791,4500000,4500000
Stockholmskommun,Vasastan,"Västeråsgatan 3B, 2tr",3,78.0,2990,8900000,8476190
Stockholmskommun,Kungsholmen,"Fleminggatan 21, 3tr",2,104.0,4225,11200000,10566037
Stockholmskommun,Kungsholmen,"Igeldammsgatan 14, vån 4",2,34.0,2001,3990000,3297520
Solnakommun,Skytteholm,"Nybodagatan 5, våning 6",2,55.4,2865,3450000,3000000
Stockholmskommun,Östermalm,"Smedsbacksgatan 1, 5tr",2,37.0,2156,4200000,3307086
Stockholmskommun,Kungsholmen,"Kellgrensgatan 10, vån 8",2,53.5,3473,5100000,5000000
Solnakommun,Råsunda,Lövgatan 68,4,128.0,4748,9600000,7500000
Stockholmskommun,Stureby,Sågverksgatan 101,3,71.0,4681,3250000,2981651
Stockholmskommun,Fredhäll,Ernst ahlgrens väg 10,2,41.0,2173,3910000,3285714
Sundbybergskommun,Ursvik,Skrivargatan 31,3,65.0,3579,3350000,2838983
Sollentunakommun,Tureberg,"Sollentunavägen 195 C, takvåning med stor terrass",2,57.0,3241,3930000,2838983
Sundbybergskommun,Duvbo,Tallbostigen 9,2,70.0,3983,3450000,3000000
Stockholmskommun,Fruängen,"Hanna Paulis gata 21, 3 / 3tr",4,87.0,4837,4700000,4196428
Sundbybergskommun,Rissne,Lavettvägen 35,2,64.9,3504,2400000,2201834
Stockholmskommun,Älvsjö,"Rävsnäsvägen 50, 1 tr",3,84.5,4408,3800000,3140495
Stockholmskommun,Bromma,Beckomberga Ängsväg 22,3,70.0,3914,4140000,3763636
Stockholmskommun,Kungsholmen,"Parkgatan 20, 3 tr",2,47.0,1628,5310000,4962616
Stockholmskommun,Liljeholmen,Nybohovsbacken 35C,2,36.0,2640,3400000,3207547
Nackakommun,FinnbodaHamn,Finnboda Kajväg 4B,3,81.5,4258,6325000,5966981
Solnakommun,Huvudsta,Infanterigatan 3,3,79.0,3950,4250000,3695652
Stockholmskommun,Gubbängen,Dörrvägen 10,3,64.0,3489,4370000,3285714
Nackakommun,Tollare,"Tollarevägen 69, Townhouse",7,159.0,4563,10800000,10485436
Stockholmskommun,Vasastan,"Gävlegatan 36B, 8 tr",2,33.3,1982,4700000,3790322
Nackakommun,Kvarnholmen,Tre Kronors väg 9,2,49.0,2926,3250000,2981651
Stockholmskommun,Annedal,Klas Klättermus Gata 7,2,51.5,2831,3880000,3880000
Sollentunakommun,Häggvik,Blåklockevägen 8,2,51.5,3134,2650000,2650000
Stockholmskommun,Kungsholmen,"Sysslomansgatan 22, 5 tr",2.5,63.0,3884,6800000,6476190
Stockholmskommun,Södermalm,Tjärhovsgatan 19,4,92.0,3202,10900000,9478260
Sundbybergskommun,CentralaSundbyberg,Järnvägsgatan 70,1.5,52.0,2820,3400000,2982456
Stockholmskommun,Södermalm,Bastugatan 57,1,51.0,2015,5300000,4568965
Stockholmskommun,Nockebyhov,Ferievägen 68,3,60.0,3852,5000000,4504504
Stockholmskommun,Kärrtorp,"Söderarmsvägen 13, 3tr",3,71.0,3714,5100000,4146341
Stockholmskommun,Älvsjö,Götalandsvägen 213B,2,44.0,2676,3200000,2689075
Stockholmskommun,Södermalm,Folkungagatan 118,1,32.0,1251,3240000,2842105
Nackakommun,Saltsjöbaden,Syrenparken 11,3,74.0,5232,3500000,3398058
Stockholmskommun,Blåsut,Blåsutvägen 25,4,100.0,5835,6800000,6017699
Stockholmskommun,Vasastan,"Sveavägen 99, vån 4 av 5",2,44.5,2106,4800000,4485981
Sundbybergskommun,Sundbyberg,Tritonvägen 6,1,27.0,2186,2150000,1954545
Nackakommun,Ljuskärrsberget,Ljuskärrsvägen 19,2,77.8,4298,2575000,2500000
Stockholmskommun,Vällingby,"Vittangigatan 20, 1 tr",1,34.0,2175,1930000,1930000
Sollentunakommun,Silverdal,Margreteborgsvägen 6,4,102.0,5627,5350000,5000000
Stockholmskommun,Södermalm,"Hallandsgatan 34, 3 tr",2,69.0,2875,7000000,6363636
Stockholmskommun,Vasastan,"Tulegatan 28, 3 tr",3,77.0,3511,9100000,8750000
Stockholmskommun,Liljeholmskajen,"Sjöviksbacken 6, 4 tr",2.5,68.0,3838,5710000,5008771
Stockholmskommun,Farsta,Molkomsbacken 25,1,38.0,1832,2100000,1693548
Stockholmskommun,Södermalm,Metargatan 7,1.5,44.0,2571,5250000,3860294
Solnakommun,Arenastaden,Evenemangsgatan 18,2,43.0,1731,3425000,3004385
Nackakommun,Sickla,Sicklastråket 15,2,45.5,2680,3900000,3611111
Stockholmskommun,Östermalm,Karlavägen 59D,2,41.8,1976,6200000,5585585
Stockholmskommun,Kista,Helsingörsgatan 8 - Med möjlig uthyrningsdel!,4,100.0,6902,3450000,3000000
Stockholmskommun,Östermalm,Nybergsgatan 11,3,74.0,3315,9260000,8990291
Stockholmskommun,Årsta,"Årstavägen 66, 2 tr",2,56.0,3237,3850000,2873134
Stockholmskommun,Östermalm,Rådmansgatan 25,5,145.0,3519,19000000,18095238
Stockholmskommun,Östermalm,Artillerigatan 4,3,81.0,935,18650000,13917910
Stockholmskommun,Södermalm,Erstagatan 20,2,52.0,1485,5050000,4508928
Stockholmskommun,Riksby,Vadmalsvägen 27,3,66.0,3627,3900000,3451327
Stockholmskommun,Liljeholmskajen,"Sturehillsvägen 37, 3tr",4,99.0,5464,8550000,7990654
Stockholmskommun,Östermalm,Linnégatan 75,2.5,64.0,1383,7800000,7800000
Stockholmskommun,Hammarbyhöjden,Paternostervägen 30,3,59.0,3015,3800000,7800000
Stockholmskommun,Bandhagen,"Trollesundsvägen 31, 3tr",2,60.5,4437,2400000,2000000
Stockholmskommun,Ulvsunda,Aspstigen 2,2,53.0,4232,2750000,2000000
Nackakommun,Saltsjöbaden,Fidravägen 69,3,72.0,4129,2400000,2242990
Stockholmskommun,Södermalm,Åsögatan 194,2,44.5,2323,5000000,4504504
Stockholmskommun,Spånga,Mellingebacken 4,3,76.0,5292,1858000,1769523
Stockholmskommun,Midsommarkransen,Fastlagsvägen 54,4,94.0,4605,6495000,6495000
Stockholmskommun,Globen,Bildhuggarvägen 33,3,60.0,2856,4160000,3747747
Stockholmskommun,Vasastan,"Sveavägen 134, gårdsläge.",2,39.0,2237,3775000,3463302
Stockholmskommun,Reimersholme,Pokalvägen 6,2,40.0,2468,4300000,4300000
Stockholmskommun,LövstaAllé,Hundlokegränd 22,3,59.0,3726,2525000,2404761
Sundbybergskommun,Rissne,Kavallerivägen 2C,2,55.0,2979,3200000,2990654
Stockholmskommun,Östermalm,"Kommendörsgatan 40 A, 1 tr. gårdshuset",2,57.0,2712,6600000,6470588
Stockholmskommun,Fruängen,Doktor Widerströms gata 70,4,85.0,4703,5300000,4308943
Stockholmskommun,Vasastan,"Upplandsgatan 74, 4+5 tr",5,113.0,4800,15700000,13534482
Stockholmskommun,Kungsholmen,"Pipersgatan 14, 4tr",6,130.0,3078,16000000,14953271
Stockholmskommun,Älvsjö,Götalandsvägen 213 A,2,44.0,2676,3200000,2689075
Stockholmskommun,Årsta,"Sandfjärdsgatan 15, 2tr",2,57.5,3327,2900000,2589285
Stockholmskommun,Vasastan,Frejgatan 36A,1,28.0,1850,3400000,2982456
Stockholmskommun,Farsta,Grumsgatan 1,3,75.0,4281,3300000,2500000
Stockholmskommun,Vasastan,Hälsingegatan 12,2,48.0,2304,5850000,5000000
Stockholmskommun,Östermalm,Hedinsgatan 13,1.5,37.0,2100,4800000,3809523
Sollentunakommun,Edsberg,Flintlåsvägen 38,1,23.0,1640,1250000,992063
Stockholmskommun,Östermalm,Banérgatan 44,1.5,34.0,0,4525000,3934782
Solnakommun,Råsunda,"Solnavägen 110, 5tr",3,91.0,4322,7250000,6775700
Stockholmskommun,Bandhagen,"Skeppstavägen 17, 1,5 tr",3,77.0,4567,3700000,2781954
Stockholmskommun,Abrahamsberg,"Arkitektvägen 37, 2tr",2,45.0,2593,2950000,2500000
Stockholmskommun,Vasastan,"Vegagatan 6, 2tr.",3,79.5,3726,10110000,9026785
Nackakommun,ÄltaGård,Björnmossvägen 72,4,82.8,4992,5400000,9026785
Solnakommun,Skytteholm,Ankdammsgatan 30,2,55.8,2776,3480000,3000000
Stockholmskommun,Kungsholmen,"Frödingsvägen 1,  3,tr",2,41.5,2280,3975000,3340336
Stockholmskommun,Vasastan,"Atlasgatan 9, vån 5 / 5!",1,28.0,1527,3300000,3267326
Stockholmskommun,Kärrtorp,Kärrtorpsvägen 93B,2,54.0,3460,3000000,2803738
Nackakommun,Skvaltan,Per Hallströms väg 2,4,93.0,5692,3800000,2803738
Stockholmskommun,Fredhäll,Frödingsvägen 4,2,49.0,2506,4050000,3491379
Stockholmskommun,Hammarbyhöjden,Hasselquistvägen 1,2,49.0,2994,3650000,2943548
Solnakommun,NyaUlriksdal,Drottning Kristinas esplanad 59,1.5,42.0,2222,2910000,2255813
Stockholmskommun,Farsta,Forshagagatan 66,2,68.0,2989,3025000,2585470
Solnakommun,Bergshamra,Ripstigen 3,3,74.0,3299,4750000,4398148
Stockholmskommun,Vasastan,"Tomtebogatan 15A, högst upp",4,92.0,4073,12000000,11214953
Solnakommun,Frösunda,Signe Tillischgatan 9,2,46.0,2712,3250000,2850877
Sollentunakommun,Häggvik,Ugglevägen 11,3,79.0,4707,3500000,3500000
Stockholmskommun,Södermalm,"Renstiernas gata 23, 3 tr",2,40.0,1139,5000000,3759398
Stockholmskommun,Ekhagen,"Torphagsvägen 6, 2 tr",2,51.0,3248,4375000,3977272
Stockholmskommun,KistaÄrvinge,Koldinggatan 3,2,54.5,4589,1880000,1492063
Stockholmskommun,Bromma,"Annedalsvägen 30, vån 1",3,81.5,4068,4600000,4509803
Solnakommun,Huvudsta,"Lundagatan 1C, 6 tr",3,80.0,4738,6050000,5500000
Solnakommun,Råsunda,Östervägen 16B,2,50.0,2732,3650000,5500000
Stockholmskommun,Hammarbyhöjden,Johan Printz väg 10,2,37.0,2136,2900000,2101449
Stockholmskommun,Kungsholmen,"Wargentinsgatan 5B, 1tr",3,53.5,2915,5250000,5250000
Sundbybergskommun,Sundbyberg,"Hamngatan 26, 4 tr",1.5,41.5,2760,3050000,2584745
Solnakommun,Huvudsta,Huvudstagatan 16,2,65.0,3378,3400000,3148148
Solnakommun,Ritorp,Ritorpsvägen 11,2,59.3,2906,3750000,3000000
Stockholmskommun,Aspudden,Hertigvägen 10,2,58.0,3083,4800000,4247787
Stockholmskommun,Södermalm,Nytorgsgatan 15A,2,38.0,2138,3950000,3590909
Sundbybergskommun,Järvastaden,"Brogatan 9, 2 TR",1,38.0,2474,2250000,1991150
Stockholmskommun,Gärdet,Brantingsgatan 22,1.5,33.0,2021,3345000,2986607
Stockholmskommun,Södermalm,Kristinehovsgatan 5A,1,25.0,1617,2600000,2385321
Stockholmskommun,Årsta,Bråviksvägen 22,3,58.5,3652,3600000,2975206
Stockholmskommun,Vasastan,"Västmannagatan 69, Vån 4",1,28.0,927,3650000,2991803
Nackakommun,JärlaSjö,Turbinvägen 5A,3.5,77.0,4492,5650000,5000000
Stockholmskommun,Bromma,Tappvägen 22,2,66.0,3794,3770000,3490740
Stockholmskommun,Liljeholmen,"Nybohovsbacken 67, Vån 11",3,72.0,2475,5500000,5000000
Stockholmskommun,Kungsholmen,"Alströmergatan 23, 6tr",1,29.0,1340,3100000,2952380
Stockholmskommun,Bromsten,Erik Tegels väg 45,3,74.0,4078,2300000,2053571
Stockholmskommun,Akalla,Mariehamnsgatan 6,2,61.0,4063,1760000,1692307
Nackakommun,VästraOrminge,Ormingeringen 26B,3,60.0,3883,2550000,2339449
Sundbybergskommun,Rissne,Kavallerivägen 4D,4,92.0,4983,4500000,3879310
Nackakommun,NackaForum,Serenadvägen 3B,1.5,43.5,2796,2700000,2250000
Stockholmskommun,Rågsved,Bjursätragatan 110,2,53.0,3473,2050000,1798245
Stockholmskommun,Kungsholmen,Fridhemsgatan 29D,2,44.0,2334,4900000,4495412
Stockholmskommun,Kungsholmen,"P O Hallmans gata 5, 8+9 tr",4,124.0,7512,14500000,12500000
Stockholmskommun,Bromma,Arvid Mörnes väg 52,1,42.0,2574,2200000,1999999
Stockholmskommun,HammarbySjöstad,Hammarby Allé 119,3,77.0,3967,6700000,6203703
Sundbybergskommun,SundbybergCentrum,Gjuteribacken 23,2,65.5,2322,5750000,5000000
Stockholmskommun,Årsta,"Skattungsvägen 16, 2tr",2,57.0,3136,3730000,2891472
Sollentunakommun,Rotebro,Timotejvägen 13,2,56.0,3759,2150000,2891472
Stockholmskommun,Kista,"Köpenhamnsgatan 10, 1tr",4,100.0,4378,3590000,3293577
Solnakommun,Bergshamra,Lostigen 6,2,55.5,2844,3360000,2604651
Stockholmskommun,HammarbySjöstad,Sickla kanalgata 79,3,73.0,5324,5900000,5514018
Solnakommun,Frösunda,Anders Lundströms gata 10,2,53.8,3074,2895000,2895000
