link,region,location,street_address,num_of_rooms,size,fee,price
https://www.hemnet.se/bostad/lagenhet-2rum-centrum-uppsala-kommun-storgatan-22-b-19241455,Centrum,Centrum,Storgatan22B,2,66.0,3405,2295000
https://www.hemnet.se/bostad/lagenhet-3rum-granbystaden-uppsala-kommun-marknadsgatan-44-18423195,Gränbystaden,Gränbystaden,Marknadsgatan44,3,78.5,4579,2800000
"https://www.hemnet.se/bostad/lagenhet-2,5rum-granbystaden-uppsala-kommun-marknadsgatan-44-17732018",Gränbystaden,Gränbystaden,Marknadsgatan44,2.5,55.0,3369,2100000
https://www.hemnet.se/bostad/lagenhet-2rum-granbystaden-uppsala-kommun-marknadsgatan-30a-17759256,Gränbystaden,Gränbystaden,Marknadsgatan30A,2,43.0,2709,1775000
https://www.hemnet.se/bostad/lagenhet-3rum-granbystaden-uppsala-kommun-marknadsgatan-30a-18691037,Gränbystaden,Gränbystaden,Marknadsgatan30A,3,54.5,3338,2100000
https://www.hemnet.se/bostad/lagenhet-5rum-kapellgardet-uppsala-kommun-vattholmavagen-8b-19226895,Kapellgärdet,Kapellgärdet,Vattholmavägen8B,5,121.0,6542,5150000
https://www.hemnet.se/bostad/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-53f-19218437,Gränby,Gränby,Råbyvägen53F,2,57.0,3512,2050000
https://www.hemnet.se/bostad/lagenhet-1rum-centrum-uppsala-kommun-linnegatan-7a-18881257,Centrum,Centrum,Linnégatan7A,1,36.0,3033,1950000
https://www.hemnet.se/bostad/lagenhet-2rum-kapellgardet-uppsala-kommun-torngatan-7-19221157,Kapellgärdet,Kapellgärdet,Torngatan7,2,52.0,3011,2195000
https://www.hemnet.se/bostad/lagenhet-3rum-luthagen-uppsala-kommun-rorgatan-2-18907588,LUTHAGEN,LUTHAGEN,Rörgatan2,3,85.0,4762,2790000
https://www.hemnet.se/bostad/lagenhet-3rum-kapellgardet-uppsala-kommun-orgelgatan-13-19226085,Kapellgärdet,Kapellgärdet,Orgelgatan13,3,79.0,4525,3475000
https://www.hemnet.se/bostad/lagenhet-2rum-centrum-falhagen-uppsala-kommun-vaderkvarnsgatan-19-a-19223556,Centrum/Fålhagen,Centrum,Väderkvarnsgatan19A,2,52.5,3266,2095000
https://www.hemnet.se/bostad/lagenhet-2rum-centrum-falhagen-uppsala-kommun-vaderkvarnsgatan-21-b-19223455,Centrum/Fålhagen,Centrum,Väderkvarnsgatan21B,2,59.0,3657,1895000
https://www.hemnet.se/bostad/lagenhet-2rum-ultuna-uppsala-kommun-gote-turessons-vag-7a-19218635,Ultuna,Ultuna,GöteTuressonsväg7A,2,42.0,3279,1750000
https://www.hemnet.se/bostad/lagenhet-1rum-falhagen-uppsala-kommun-vaksalagatan-55-19210619,Fålhagen,Fålhagen,Vaksalagatan55,1,21.0,2270,1145000
https://www.hemnet.se/bostad/lagenhet-2rum-bellman-uppsala-kommun-bellmansgatan-26-18910956,Bellman,Bellman,Bellmansgatan26,2,67.0,3790,1795000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-kommun-kantorsgatan-3b-19193796,UPPSALA,UPPSALA,Kantorsgatan3B,2,42.0,3193,1795000
"https://www.hemnet.se/bostad/lagenhet-2,5rum-falhagen-uppsala-kommun-liljegatan-4a-19189923",FÅLHAGEN,FÅLHAGEN,Liljegatan4A,2.5,60.0,3666,2595000
https://www.hemnet.se/bostad/lagenhet-1rum-kabo-uppsala-kommun-banergatan-16-c-19186439,Kåbo,Kåbo,Banérgatan16C,1,18.0,1624,1295000
https://www.hemnet.se/bostad/lagenhet-2rum-hoganas-uppsala-kommun-kvarntorget-11-19183096,Höganäs,Höganäs,Kvarntorget11,2,49.0,2504,2250000
https://www.hemnet.se/bostad/lagenhet-2rum-gunsta-uppsala-kommun-hjulaxelvagen-136-19180100,Gunsta,Gunsta,Hjulaxelvägen136,2,55.0,2903,1595000
https://www.hemnet.se/bostad/lagenhet-1rum-hoganas-uppsala-kommun-alriksgatan-1d-19180317,Höganäs,Höganäs,Alriksgatan1D,1,42.0,2374,1850000
https://www.hemnet.se/bostad/lagenhet-4rum-salabacke-uppsala-kommun-ritargatan-5-19176635,Salabacke,Salabacke,Ritargatan5,4,93.7,4003,3095000
https://www.hemnet.se/bostad/lagenhet-2rum-hoganas-uppsala-kommun-s-t-olofsgatan-56b-19159295,Höganäs,Höganäs,S:tOlofsgatan56B,2,44.0,2656,2095000
https://www.hemnet.se/bostad/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-55f-19153326,Gränby,Gränby,Råbyvägen55F,2,54.0,3251,1900000
https://www.hemnet.se/bostad/lagenhet-5rum-centrum-uppsala-kommun-sockergatan-6-19157516,CENTRUM,CENTRUM,Sockergatan6,5,114.0,5676,5895000
https://www.hemnet.se/bostad/lagenhet-2rum-arsta-uppsala-kommun-kamomillgatan-26-19138615,Årsta,Årsta,Kamomillgatan26,2,63.0,3528,2150000
https://www.hemnet.se/bostad/lagenhet-3rum-granby-uppsala-kommun-albert-engstromsgatan-2h-18713782,GRÄNBY,GRÄNBY,Albertengströmsgatan2H,3,75.5,4563,2495000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-sala-backe-uppsala-kommun-johannesbacksgatan-34b-19123517",Sala Backe,SalaBacke,Johannesbäcksgatan34B,1.5,48.0,2354,1695000
https://www.hemnet.se/bostad/lagenhet-4rum-centrum-uppsala-kommun-tradgardsgatan-16b-18429880,CENTRUM,CENTRUM,Trädgårdsgatan16B,4,145.0,6423,10000000
https://www.hemnet.se/bostad/lagenhet-2rum-gottsunda-uppsala-kommun-henry-wemans-vag-12-19117155,Gottsunda,Gottsunda,HenryWemansväg12,2,53.0,3119,1695000
https://www.hemnet.se/bostad/lagenhet-4rum-svartbacken-uppsala-kommun-svartbacksgatan-99a-19106377,SVARTBÄCKEN,SVARTBÄCKEN,Svartbäcksgatan99A,4,121.0,7043,3695000
https://www.hemnet.se/bostad/lagenhet-2rum-kabo-uppsala-kommun-banergatan-10-a-16612477,Kåbo,Kåbo,Banérgatan10A,2,60.0,3456,2600000
https://www.hemnet.se/bostad/lagenhet-1rum-falhagen-uppsala-kommun-frodegatan-10c-19025815,Fålhagen,Fålhagen,Frodegatan10C,1,37.0,2536,2195000
https://www.hemnet.se/bostad/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-57-f-19076717,Gränby,Gränby,Råbyvägen57F,2,59.0,3325,1895000
"https://www.hemnet.se/bostad/lagenhet-1rum-granby-uppsala-kommun-albert-engstromsgatan-2h,-van-13-19069257",Gränby,Gränby,AlbertEngströmsgatan2H,1,25.5,2123,1295000
https://www.hemnet.se/bostad/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-53c-19067031,Gränby,Gränby,Råbyvägen53C,2,52.0,3178,1825000
https://www.hemnet.se/bostad/lagenhet-1rum-falhagen-uppsala-kommun-vaksalagatan-55-18739495,Fålhagen,Fålhagen,Vaksalagatan55,1,21.0,2271,1145000
https://www.hemnet.se/bostad/lagenhet-2rum-kapellgardet-uppsala-kommun-rabyvagen-20-19057838,Kapellgärdet,Kapellgärdet,Råbyvägen20,2,41.5,3215,1695000
https://www.hemnet.se/bostad/lagenhet-1rum-sommarro-uppsala-kommun-lindsbergsgatan-12a-18965820,Sommarro,Sommarro,Lindsbergsgatan12A,1,26.0,1834,1390000
https://www.hemnet.se/bostad/lagenhet-1rum-kapellgardet-uppsala-kommun-portalgatan-56-19035697,Kapellgärdet,Kapellgärdet,Portalgatan56,1,39.0,2500,1750000
https://www.hemnet.se/bostad/lagenhet-2rum-rosendal-uppsala-kommun-prefektgatan-1-19025755,Rosendal,Rosendal,Prefektgatan1,2,40.0,1908,1990000
https://www.hemnet.se/bostad/lagenhet-3rum-falhagen-uppsala-kommun-s-t-goransgatan-26d-16673379,FÅLHAGEN,FÅLHAGEN,S:tGöransgatan26D,3,76.0,3622,4490000
https://www.hemnet.se/bostad/lagenhet-1rum-sala-backe-uppsala-kommun-murargatan-16b-19013697,Sala Backe,SalaBacke,Murargatan16B,1,24.5,1815,1395000
https://www.hemnet.se/bostad/lagenhet-1rum-centrum-uppsala-kommun-vretgrand-12a-19017237,Centrum,Centrum,Vretgränd12A,1,30.5,1808,1695000
https://www.hemnet.se/bostad/lagenhet-2rum-falhagen-uppsala-kommun-falhagsleden-4-a-19004557,Fålhagen,Fålhagen,Fålhagsleden4A,2,57.5,2922,2595000
https://www.hemnet.se/bostad/lagenhet-2rum-salabacke-uppsala-kommun-murargatan-18c-18971736,Salabacke,Salabacke,Murargatan18C,2,56.1,3423,1675000
https://www.hemnet.se/bostad/lagenhet-1rum-hoganas-uppsala-kommun-salagatan-15b-18829596,Höganäs,Höganäs,Salagatan15B,1,36.0,2724,1895000
https://www.hemnet.se/bostad/lagenhet-2rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-11d-18615918,Rosendal,Rosendal,TorgnySegerstedtsallé11D,2,50.0,2913,1895000
https://www.hemnet.se/bostad/lagenhet-1rum-rosendal-uppsala-kommun-rosendalsvagen-12-18966976,Rosendal,Rosendal,Rosendalsvägen12,1,32.0,1566,1795000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-kommun-granby-bilgata-26-17609383,Uppsala,Uppsala,GränbyBilgata26,2,48.0,3850,1950000
https://www.hemnet.se/bostad/lagenhet-4rum-falhagen-uppsala-kommun-s-t-goransgatan-26d-18190863,FÅLHAGEN,FÅLHAGEN,S:tGöransgatan26D,4,88.0,4211,4990000
https://www.hemnet.se/bostad/lagenhet-2rum-luthagen-uppsala-kommun-gimogatan-2-b-18960843,Luthagen,Luthagen,Gimogatan2B,2,68.0,3735,2850000
https://www.hemnet.se/bostad/lagenhet-3rum-rackarberget-uppsala-kommun-s-t-johannesgatan-36c-18552477,Rackarberget,Rackarberget,S:tJohannesgatan36C,3,56.0,4123,2200000
https://www.hemnet.se/bostad/lagenhet-1rum-ultuna-uppsala-kommun-ekoxvagen-22-18955355,Ultuna,Ultuna,Ekoxvägen22,1,35.0,2432,1450000
https://www.hemnet.se/bostad/lagenhet-1rum-ulleraker-uppsala-kommun-eklundshovsvagen-4d-18947049,Ulleråker,Ulleråker,Eklundshovsvägen4D,1,29.6,2375,1595000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-hoganas-uppsala-kommun-s-t-olofsgatan-66a-18940297",Höganäs,Höganäs,S:tOlofsgatan66A,1.5,41.5,2262,1895000
https://www.hemnet.se/bostad/lagenhet-1rum-framre-luthagen-uppsala-kommun-borjegatan-10b-18936057,Främre Luthagen,FrämreLuthagen,Börjegatan10B,1,39.0,2494,2295000
https://www.hemnet.se/bostad/lagenhet-1rum-kungsgardet-rackarberget-luthagen-uppsala-kommun-s-t-johannesgatan-36b-18527635,Kungsgärdet/Rackarberget/Luthagen,Kungsgärdet,S:tJohannesgatan36B,1,33.0,2673,1495000
https://www.hemnet.se/bostad/lagenhet-1rum-kungsangen-uppsala-kommun-ostra-agatan-105-18932148,Kungsängen,Kungsängen,ÖstraÅgatan105,1,34.5,2018,2000000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-hoganas-uppsala-kommun-vaksalagatan-44-b-18927775",Höganäs,Höganäs,Vaksalagatan44B,1.5,47.0,2649,2095000
https://www.hemnet.se/nybyggnadsprojekt/rosendal-rosendals-port-18162616,Rosendal,Rosendal,RosendalsPort,2,45.5,fr.2977,2295000
https://www.hemnet.se/bostad/lagenhet-1rum-sala-backe-uppsala-kommun-grona-gatan-3c-18911417,Sala Backe,SalaBacke,Grönagatan3C,1,40.5,2429,1650000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-falhagen-uppsala-kommun-ymergatan-17d-18904180",Fålhagen,Fålhagen,Ymergatan17D,1.5,32.0,2227,1750000
https://www.hemnet.se/bostad/lagenhet-1rum-luthagen-uppsala-kommun-luthagsesplanaden-21b-18848096,Luthagen,Luthagen,Luthagsesplanaden21B,1,17.0,1023,1435000
https://www.hemnet.se/bostad/lagenhet-1rum-valsatra-uppsala-kommun-bernadottestigen-1-b-18894575,Valsätra,Valsätra,Bernadottestigen1B,1,31.0,2095,1495000
https://www.hemnet.se/bostad/lagenhet-3rum-rosendal-uppsala-kommun-gerd-enequists-gata-12-b-18555395,Rosendal,Rosendal,GerdEnequistsgata12B,3,78.0,4477,3395000
https://www.hemnet.se/bostad/lagenhet-1rum-rosendal-uppsala-kommun-gerd-enequists-gata-14-18877075,Rosendal,Rosendal,GerdEnequistsgata14,1,34.0,2446,1995000
https://www.hemnet.se/bostad/lagenhet-4rum-rosendal-uppsala-kommun-gerd-enequists-gata-14-18877035,Rosendal,Rosendal,GerdEnequistsgata14,4,97.5,5375,3845000
https://www.hemnet.se/bostad/lagenhet-2rum-rosendal-uppsala-kommun-gerd-enequists-gata-12-b-18679176,Rosendal,Rosendal,GerdEnequistsgata12B,2,50.0,3184,2345000
https://www.hemnet.se/bostad/lagenhet-4rum-uppsala-kommun-gosta-wahlstroms-vag-2-d-18302595,Uppsala,Uppsala,GöstaWahlströmsväg2D,4,99.0,6040,4195000
https://www.hemnet.se/bostad/lagenhet-4rum-uppsala-uppsala-kommun-hjulaxelvagen-110-18869675,Uppsala,Uppsala,Hjulaxelvägen110,4,81.0,4509,2695000
https://www.hemnet.se/bostad/lagenhet-2rum-falhagen-uppsala-kommun-norrtaljegatan-32-18816676,FÅLHAGEN,FÅLHAGEN,Norrtäljegatan32,2,53.0,3949,2290000
https://www.hemnet.se/bostad/lagenhet-1rum-centrum-uppsala-kommun-skolgatan-45c-18855156,CENTRUM,CENTRUM,Skolgatan45C,1,16.5,1656,1095000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-kommun-granby-bilgata-28-17609387,Uppsala,Uppsala,GränbyBilgata28,2,44.0,3650,2050000
https://www.hemnet.se/bostad/lagenhet-1rum-uppsala-kommun-granby-bilgata-28-17609279,Uppsala,Uppsala,GränbyBilgata28,1,31.0,3000,1395000
https://www.hemnet.se/bostad/lagenhet-2rum-stenhagen-uppsala-kommun-herrhagsvagen-195-18814555,STENHAGEN,STENHAGEN,Herrhagsvägen195,2,55.0,3160,1750000
https://www.hemnet.se/bostad/lagenhet-2rum-rosendal-uppsala-kommun-arne-tiselius-gata-lydia-wahlstroms-gata-18037296,Rosendal,Rosendal,ArneTiseliusgata,2,49.1,2915,1845000
https://www.hemnet.se/bostad/lagenhet-3rum-loten-uppsala-kommun-bellmansgatan-88-18769940,Löten,Löten,Bellmansgatan88,3,81.5,4132,2200000
https://www.hemnet.se/bostad/lagenhet-1rum-norra-rosendal-uppsala-kommun-dekangatan-10-2-1003-18750559,Norra Rosendal,NorraRosendal,Dekangatan10(2,1,30.0,1759,1645000
https://www.hemnet.se/bostad/lagenhet-3rum-loten-uppsala-kommun-bellmansgatan-160-18725255,LÖTEN,LÖTEN,Bellmansgatan160,3,81.5,4132,2295000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-kommun-cellovagen-5c-18724198,UPPSALA,UPPSALA,Cellovägen5C,2,69.0,4026,1390000
"https://www.hemnet.se/nybyggnadsprojekt/ostra-sala-backe,-uppsala-salabacke-entre,-uppsala-18704704",Uppsala,ÖstraSalaBacke,SalabackeEntré,1,25.5,fr.1841,1350000
https://www.hemnet.se/bostad/lagenhet-4rum-norra-rosendal-uppsala-kommun-dekangatan-10-2-1501-18221735,Norra Rosendal,NorraRosendal,Dekangatan10(2,4,83.0,4867,3595000
https://www.hemnet.se/bostad/lagenhet-1rum-uppsala-uppsala-kommun-lings-vag-83-18685919,Uppsala,Uppsala,Lingsväg83,1,46.5,3062,1495000
https://www.hemnet.se/bostad/lagenhet-1rum-ultuna-uppsala-kommun-gote-turessons-vag-7b-18677317,ULTUNA,ULTUNA,GöteTuressonsväg7B,1,29.0,2365,1325000
https://www.hemnet.se/nybyggnadsprojekt/kapellgardet-arena-v-18651755,Uppsala kommun,Uppsalakommun,KapellgärdetArenaV,1,34.0,fr.2804,1640000
https://www.hemnet.se/bostad/lagenhet-3rum-savja-uppsala-kommun-stenbrohultsvagen-103-18649899,SÄVJA,SÄVJA,Stenbrohultsvägen103,3,81.0,6300,1195000
https://www.hemnet.se/bostad/lagenhet-1rum-hoganas-uppsala-kommun-vaksalagatan-36a-18619696,HÖGANÄS,HÖGANÄS,Vaksalagatan36A,1,30.0,1721,1795000
https://www.hemnet.se/nybyggnadsprojekt/slottsgrand-18588522,Uppsala kommun,Uppsalakommun,Slottsgränd,1,29.6,fr.2233,1995000
https://www.hemnet.se/bostad/lagenhet-2rum-falhagen-uppsala-kommun-vaksalagatan-55-18091998,Fålhagen,Fålhagen,Vaksalagatan55,2,46.0,3568,1695000
https://www.hemnet.se/nybyggnadsprojekt/gunsta-boklok-ryttaren-18534835,Gunsta,Gunsta,BoKlokRyttaren,2,55.0,fr.3246,1685000
https://www.hemnet.se/bostad/lagenhet-1rum-luthagen-stabby-uppsala-kommun-stabby-alle-11-e-18497920,Luthagen / Stabby,Luthagen,Stabbyallé11E,1,31.0,2309,1650000
https://www.hemnet.se/bostad/lagenhet-3rum-nyby-uppsala-kommun-lidnersgatan-35-18312235,Nyby,Nyby,Lidnersgatan35,3,74.0,4362,2350000
https://www.hemnet.se/nybyggnadsprojekt/rosendal-valkommen-till-rosendals-port-18233726,Rosendal,Rosendal,VälkommentillRosendalsPort!,1,34.0,fr.2446,1995000
https://www.hemnet.se/nybyggnadsprojekt/bostadsrattslagenheter-i-norra-rosendal-verket-18008702,er i Norra Rosendal,eriNorraRosendal,Verket,1,30.0,fr.1759,1645000
https://www.hemnet.se/nybyggnadsprojekt/granbystaden-parkhusen-kv2-17664697,Gränbystaden,Gränbystaden,ParkhusenKv2,2,43.0,fr.2709,1775000
https://www.hemnet.se/nybyggnadsprojekt/linnea-garden-17571536,Uppsala kommun,Uppsalakommun,LinnéaGarden,2,49.1,fr.2915,1845000
