region,location,street_address,num_of_rooms,size,fee,final_price,initial_price
Stockholmskommun,LägenhetLägenhetÅrsta,Långhalsvägen 22,1,30.8 ,2051,2460000,2102564
Stockholmskommun,LägenhetLägenhetSköndal,"Bagarfruvägen 17, 3 tr",2,42 ,2607,2200000,1999999
Sundbybergskommun,LägenhetLägenhetRissne,Kavallerivägen 2c,2,55 ,2979,3000000,1999999
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,"Marieviksgatan 41, 1 tr",3,76 ,3882,5700000,5377358
Stockholmskommun,Vasastan,Torsgatan 27,1,29 ,1809,3200000,3200000
Stockholmskommun,LägenhetLägenhetSolberga,Götalandsvägen 247,3,80 ,3926,4640000,4106194
Stockholmskommun,LägenhetLägenhetMälarhöjden,"Brådstupsvägen 15, vån 3 av 3",3,70 ,3995,6700000,5982142
Stockholmskommun,Vasastan,Rådmansgatan 77,1,26 ,941,3565000,3100000
Stockholmskommun,LägenhetLägenhetÅrsta,Svärdlångsvägen 19A,1,25.2 ,2415,1850000,1850000
Stockholmskommun,Vasastan,"Odengatan 27, 2,5 tr",3,92 ,0,14400000,11900826
Stockholmskommun,Kungsholmen,"Bergsgatan 30, 2 tr",1,32 ,1622,3375000,2986725
Stockholmskommun,Södermalm,Högbergsgatan 11,4,124 ,3498,15600000,15445544
Stockholmskommun,Östermalm,Eriksbergsgatan 12,3.5,99 ,3415,13400000,12884615
Stockholmskommun,LägenhetLägenhetTraneberg,Hoburgsstigen 12,2,46 ,2651,3000000,12884615
Stockholmskommun,Södermalm,Hökens gata 8,3,81 ,4013,10000000,9174311
Stockholmskommun,LägenhetLägenhetHornstull,Drakenbergsgatan 5,4,92 ,3824,9500000,8260869
Nackakommun,LägenhetLägenhetTollare,Tollareslingan 20,4,88 ,4923,7050000,6911764
Stockholmskommun,Hässelby,"Astrakangatan 66, 1tr",2,61 ,3871,2275000,2087155
Nackakommun,LägenhetLägenhetNackaStrand,Augustendalsvägen 35,4,116 ,5996,14150000,13737864
Stockholmskommun,LägenhetLägenhetKatarina,Åsögatan 127,2,44 ,2347,5400000,4576271
Stockholmskommun,Vällingby,Mörsilsgatan 8 (Vån 1),1,29 ,1977,1625000,1490825
Stockholmskommun,LägenhetLägenhetAbrahamsberg,Stopvägen 43,2,43 ,2764,2800000,1490825
Stockholmskommun,LägenhetLägenhetKristineberg,Love Almqvists Väg 4B,2,38 ,3213,3400000,3207547
Sollentunakommun,LägenhetLägenhetSollentunaCentrum,Sollentunavägen 156,2,48 ,3277,2670000,2495327
Stockholmskommun,Vällingby,Funäsgatan 8 (Vån 13),1,33 ,1881,2000000,1886792
Stockholmskommun,LägenhetLägenhetÄlvsjö,Solberga Hagväg 13,3.5,70 ,4294,3320000,3192307
Nackakommun,LägenhetLägenhetEktorp,Edinsvägen 5,1.5,42 ,2724,2150000,1954545
Stockholmskommun,LägenhetLägenhetKista,"Helsingörsgatan 37, entréplan",2,45 ,3152,1940000,1901960
Stockholmskommun,LägenhetLägenhetÄlvsjöstaden,Götalandsvägen 230,2,52 ,3119,3750000,3000000
Solnakommun,LägenhetLägenhetHuvudsta,Släggbacken 2,2.5,68 ,3742,3100000,2980769
Stockholmskommun,Vasastan,"Sankt Eriksgatan 85C, 4 tr",2,35 ,1001,4550000,3956521
Stockholmskommun,LägenhetLägenhetJohanneshov,Malmövägen 10,1,25 ,1658,2310000,1848000
Solnakommun,Råsunda,"Uppfartsvägen 9, Högst upp!",3,70 ,3375,6100000,5495495
Stockholmskommun,Södermalm,Katarina Bangata 45,1,34 ,1881,3600000,3495145
Stockholmskommun,Östermalm,"Löjtnantsgatan 16, 1tr",5.5,124 ,4025,14250000,11491935
Stockholmskommun,Vasastan,"Luntmakargatan 78, 3 tr",4,133 ,4557,17500000,17326732
Stockholmskommun,Södermalm,"Rutger Fuchsgatan 4, 1 tr",2,36 ,1758,4000000,3478260
Nackakommun,LägenhetLägenhetKvarnholmen,Siloplatsen 2,4,104 ,5720,9150000,9059405
Stockholmskommun,Hässelby,Lövkojsgränd 17,3,67 ,3643,2900000,9059405
Stockholmskommun,LägenhetLägenhetAspudden,Jarl Kulles gata 1,3,77 ,4218,5600000,4999999
Stockholmskommun,LägenhetLägenhetHornsbergStrand,"Warfvinges väg 23, vån 8",3,86 ,1647,7360000,7009523
Nackakommun,LägenhetLägenhetNackaForum,Nackabacken 4,4,96 ,5222,7750000,7009523
Stockholmskommun,LägenhetLägenhetSätra,Aspsätravägen 19,3,80 ,4440,2850000,2590909
Stockholmskommun,LägenhetLägenhetKärrtorp,Fyrskeppsvägen 98,3,69 ,4898,3950000,3495575
Solnakommun,LägenhetLägenhetHuvudsta,Göran Perssons Väg 15,1,44 ,2701,2625000,2187500
Solnakommun,Råsunda,Råsundavägen 133A,2,49 ,2476,3700000,3189655
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,"Fredsgatan 6B, vån 2",1.5,45 ,2902,2840000,2491228
Sollentunakommun,LägenhetLägenhetKärrdal,Lomvägen 613,3,83 ,5209,2800000,2800000
Nackakommun,LägenhetLägenhetÄlta,Stensövägen 12,2,58 ,3411,2800000,2592592
Stockholmskommun,Kungsholmen,Lidnersplan 10,2,51 ,2996,5500000,4104477
Stockholmskommun,Vasastan,"Tomtebogatan 9A, 1tr",3,70 ,2774,8950000,7991071
Stockholmskommun,Midsommarkransen,Oktobergatan 6C,1,35 ,1909,3100000,2649572
Solnakommun,LägenhetLägenhetFrösunda,Anders Lundströms gata 13,2,68 ,3763,4125000,3855140
Nackakommun,LägenhetLägenhetVästraOrminge,"Skarpövägen 57, BV",1.5,37 ,3112,2000000,1801801
Stockholmskommun,Midsommarkransen,Kyndelsmässogränd 6,2,69 ,3465,5200000,3880597
Stockholmskommun,Hässelby,Astrakangatan 2,2,54 ,2928,2040000,1854545
Stockholmskommun,LägenhetLägenhetRinkebyterassen,"Almbygatan 6, 1 tr",2,48 ,3200,1685000,1685000
Solnakommun,LägenhetLägenhetBergshamra,Mårdstigen 13,2,61 ,3792,3820000,3157024
Stockholmskommun,Telefonplan,Hökmossevägen 38,2,44 ,2948,2500000,2000000
Stockholmskommun,Södermalm,Vintertullstorget 46,3,87 ,5234,7200000,6486486
Stockholmskommun,LägenhetLägenhetLillaEssingen,Strålgatan 29,2,52 ,2475,4930000,4481818
Solnakommun,LägenhetLägenhetFrösunda,"Signalistgatan 16, 3 tr",2,60 ,3497,4400000,3636363
Stockholmskommun,LägenhetLägenhetFarsta,Forshagagatan 30,3,77 ,3867,3220000,2402985
Nackakommun,LägenhetLägenhetJarlaberg,Landåvägen 71,3,72 ,4912,3600000,3495145
Stockholmskommun,Vasastan,"Markvardsgatan 1, 5tr vind",3,65.2+6.8 ,1455,11250000,8720930
Stockholmskommun,LägenhetLägenhetAspudden,"Jarl Kulles gata 3, 5 vån",3,72 ,3881,6750000,5487804
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,Önologgatan 4,2.5,69 ,3702,5500000,4954954
Stockholmskommun,LägenhetLägenhetKista,"Helsingörsgatan 7, 3 tr",3,77 ,3939,2780000,2482142
Nackakommun,LägenhetLägenhetVästraOrminge,Ornövägen 30,1,37 ,2536,1650000,1650000
Stockholmskommun,Bromma,Nockeby Torg 25,2,54 ,2608,4590000,3701612
Stockholmskommun,Vasastan,Västmannagatan 74,6,187 ,4862,22550000,22550000
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Sten Bergmans väg 37,2,61 ,3636,3700000,3490566
Stockholmskommun,Vasastan,Nina einhorns gata 10,3,71 ,4129,7450000,7163461
Stockholmskommun,Södermalm,Timmermansgatan 43. 5 / 5tr. Vindsvåning,3,88+23 ,2626,10100000,9901960
Stockholmskommun,LägenhetLägenhetGröndal,Ormbergsvägen 1,3.5,91 ,4396,9150000,8026315
Sollentunakommun,LägenhetLägenhetHäggvik,Ugglevägen 9,4,93 ,5386,4195000,4195000
Solnakommun,Råsunda,Garvis Carlssons gata 14,1,37 ,2313,2745000,2287500
Stockholmskommun,Södermalm,Hallandsgatan 34,2,69 ,2875,6800000,6017699
Stockholmskommun,Hässelby,Fyrspannsgatan 172  ( Våning 14),2,34 ,2135,2150000,2107843
Nackakommun,Sickla,"Sickla Allé 5, 3 tr",3,85 ,4739,6700000,6320754
Stockholmskommun,Östermalm,"Valhallavägen 135, 5tr",3,57.5 ,2984,6400000,5765765
Solnakommun,LägenhetLägenhetHuvudsta,Wiboms väg 13,2,47 ,2400,2720000,2285714
Stockholmskommun,Kungsholmen,Fridhemsgatan 12B,1,30 ,1481,3540000,3000000
Stockholmskommun,Östermalm,"Studentbacken 32, 7tr",3,76.5 ,4575,7000000,6481481
Stockholmskommun,LägenhetLägenhetVästertorp,"Skidskyttevägen 4, 3 tr",3.5,81 ,4791,4500000,4500000
Stockholmskommun,Vasastan,"Västeråsgatan 3B, 2tr",3,78 ,2990,8900000,8476190
Stockholmskommun,Kungsholmen,"Fleminggatan 21, 3tr",2,104 ,4225,11200000,10566037
Stockholmskommun,Kungsholmen,"Igeldammsgatan 14, vån 4",2,34 ,2001,3990000,3297520
Solnakommun,LägenhetLägenhetSkytteholm,"Nybodagatan 5, våning 6",2,55.4 ,2865,3450000,3000000
Stockholmskommun,Östermalm,"Smedsbacksgatan 1, 5tr",2,37 ,2156,4200000,3307086
Stockholmskommun,Kungsholmen,"Kellgrensgatan 10, vån 8",2,53.5 ,3473,5100000,5000000
Solnakommun,Råsunda,Lövgatan 68,4,128 ,4748,9600000,7500000
Stockholmskommun,LägenhetLägenhetStureby,Sågverksgatan 101,3,71 ,4681,3250000,2981651
Stockholmskommun,LägenhetLägenhetFredhäll,Ernst ahlgrens väg 10,2,41 ,2173,3910000,3285714
Sundbybergskommun,LägenhetLägenhetUrsvik,Skrivargatan 31,3,65 ,3579,3350000,2838983
Sollentunakommun,LägenhetLägenhetTureberg,"Sollentunavägen 195 C, takvåning med stor terrass",2,57 ,3241,3930000,2838983
Sundbybergskommun,LägenhetLägenhetDuvbo,Tallbostigen 9,2,70 ,3983,3450000,3000000
Stockholmskommun,LägenhetLägenhetFruängen,"Hanna Paulis gata 21, 3 / 3tr",4,87 ,4837,4700000,4196428
Sundbybergskommun,LägenhetLägenhetRissne,Lavettvägen 35,2,64.9 ,3504,2400000,2201834
Stockholmskommun,LägenhetLägenhetÄlvsjö,"Rävsnäsvägen 50, 1 tr",3,84.5 ,4408,3800000,3140495
Stockholmskommun,Bromma,Beckomberga Ängsväg 22,3,70 ,3914,4140000,3763636
Stockholmskommun,Kungsholmen,"Parkgatan 20, 3 tr",2,47 ,1628,5310000,4962616
Stockholmskommun,LägenhetLägenhetLiljeholmen,Nybohovsbacken 35C,2,36 ,2640,3400000,3207547
Nackakommun,LägenhetLägenhetFinnbodaHamn,Finnboda Kajväg 4B,3,81.5 ,4258,6325000,5966981
Solnakommun,LägenhetLägenhetHuvudsta,Infanterigatan 3,3,79 ,3950,4250000,3695652
Stockholmskommun,LägenhetLägenhetGubbängen,Dörrvägen 10,3,64 ,3489,4370000,3285714
Nackakommun,LägenhetLägenhetTollare,"Tollarevägen 69, Townhouse",7,159 ,4563,10800000,10485436
Stockholmskommun,Vasastan,"Gävlegatan 36B, 8 tr",2,33.3 ,1982,4700000,3790322
Nackakommun,LägenhetLägenhetKvarnholmen,Tre Kronors väg 9,2,49 ,2926,3250000,2981651
Stockholmskommun,LägenhetLägenhetAnnedal,Klas Klättermus Gata 7,2,51.5 ,2831,3880000,3880000
Sollentunakommun,LägenhetLägenhetHäggvik,Blåklockevägen 8,2,51.5 ,3134,2650000,2650000
Stockholmskommun,Kungsholmen,"Sysslomansgatan 22, 5 tr",2.5,63 ,3884,6800000,6476190
Stockholmskommun,Södermalm,Tjärhovsgatan 19,4,92+6 ,3202,10900000,9478260
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Järnvägsgatan 70,1.5,52 ,2820,3400000,2982456
Stockholmskommun,Södermalm,Bastugatan 57,1,51 ,2015,5300000,4568965
Stockholmskommun,LägenhetLägenhetNockebyhov,Ferievägen 68,3,60 ,3852,5000000,4504504
Stockholmskommun,LägenhetLägenhetKärrtorp,"Söderarmsvägen 13, 3tr",3,71 ,3714,5100000,4146341
Stockholmskommun,LägenhetLägenhetÄlvsjö,Götalandsvägen 213B,2,44 ,2676,3200000,2689075
Stockholmskommun,Södermalm,Folkungagatan 118,1,32 ,1251,3240000,2842105
Nackakommun,LägenhetLägenhetSaltsjöbaden,Syrenparken 11,3,74 ,5232,3500000,3398058
Stockholmskommun,LägenhetLägenhetBlåsut,Blåsutvägen 25,4,100 ,5835,6800000,6017699
Stockholmskommun,Vasastan,"Sveavägen 99, vån 4 av 5",2,44.5 ,2106,4800000,4485981
Sundbybergskommun,LägenhetLägenhetSundbyberg,Tritonvägen 6,1,27 ,2186,2150000,1954545
Nackakommun,LägenhetLägenhetLjuskärrsberget,Ljuskärrsvägen 19,2,77.8 ,4298,2575000,2500000
Stockholmskommun,Vällingby,"Vittangigatan 20, 1 tr",1,34 ,2175,1930000,1930000
Sollentunakommun,LägenhetLägenhetSilverdal,Margreteborgsvägen 6,4,102 ,5627,5350000,5000000
Stockholmskommun,Södermalm,"Hallandsgatan 34, 3 tr",2,69 ,2875,7000000,6363636
Stockholmskommun,Vasastan,"Tulegatan 28, 3 tr",3,77 ,3511,9100000,8750000
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,"Sjöviksbacken 6, 4 tr",2.5,68 ,3838,5710000,5008771
Stockholmskommun,LägenhetLägenhetFarsta,Molkomsbacken 25,1,38 ,1832,2100000,1693548
Stockholmskommun,Södermalm,Metargatan 7,1.5,44 ,2571,5250000,3860294
Solnakommun,LägenhetLägenhetArenastaden,Evenemangsgatan 18,2,43 ,1731,3425000,3004385
Nackakommun,Sickla,Sicklastråket 15,2,45.5 ,2680,3900000,3611111
Stockholmskommun,Östermalm,Karlavägen 59D,2,41.8 ,1976,6200000,5585585
Stockholmskommun,LägenhetLägenhetKista,Helsingörsgatan 8 - Med möjlig uthyrningsdel!,4,100 ,6902,3450000,3000000
Stockholmskommun,Östermalm,Nybergsgatan 11,3,74 ,3315,9260000,8990291
Stockholmskommun,LägenhetLägenhetÅrsta,"Årstavägen 66, 2 tr",2,56 ,3237,3850000,2873134
Stockholmskommun,Östermalm,Rådmansgatan 25,5,145 ,3519,19000000,18095238
Stockholmskommun,Östermalm,Artillerigatan 4,3,81 ,935,18650000,13917910
Stockholmskommun,Södermalm,Erstagatan 20,2,52 ,1485,5050000,4508928
Stockholmskommun,LägenhetLägenhetRiksby,Vadmalsvägen 27,3,66 ,3627,3900000,3451327
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,"Sturehillsvägen 37, 3tr",4,99 ,5464,8550000,7990654
Stockholmskommun,Östermalm,Linnégatan 75,2.5,64 ,1383,7800000,7800000
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Paternostervägen 30,3,59 ,3015,3800000,7800000
Stockholmskommun,LägenhetLägenhetBandhagen,"Trollesundsvägen 31, 3tr",2,60.5 ,4437,2400000,2000000
Stockholmskommun,LägenhetLägenhetUlvsunda,Aspstigen 2,2,53 ,4232,2750000,2000000
Nackakommun,LägenhetLägenhetSaltsjöbaden,Fidravägen 69,3,72 ,4129,2400000,2242990
Stockholmskommun,Södermalm,Åsögatan 194,2,44.5 ,2323,5000000,4504504
Stockholmskommun,LägenhetLägenhetSpånga,Mellingebacken 4,3,76 ,5292,1858000,1769523
Stockholmskommun,Midsommarkransen,Fastlagsvägen 54,4,94+4 ,4605,6495000,6495000
Stockholmskommun,LägenhetLägenhetGloben,Bildhuggarvägen 33,3,60 ,2856,4160000,3747747
Stockholmskommun,Vasastan,"Sveavägen 134, gårdsläge.",2,39 ,2237,3775000,3463302
Stockholmskommun,LägenhetLägenhetReimersholme,Pokalvägen 6,2,40 ,2468,4300000,4300000
Stockholmskommun,LägenhetLägenhetLövstaAllé,Hundlokegränd 22,3,59 ,3726,2525000,2404761
Sundbybergskommun,LägenhetLägenhetRissne,Kavallerivägen 2C,2,55 ,2979,3200000,2990654
Stockholmskommun,Östermalm,"Kommendörsgatan 40 A, 1 tr. gårdshuset",2,57 ,2712,6600000,6470588
Stockholmskommun,LägenhetLägenhetFruängen,Doktor Widerströms gata 70,4,85 ,4703,5300000,4308943
Stockholmskommun,Vasastan,"Upplandsgatan 74, 4+5 tr",5,113+15 ,4800,15700000,13534482
Stockholmskommun,Kungsholmen,"Pipersgatan 14, 4tr",6,130+7 ,3078,16000000,14953271
Stockholmskommun,LägenhetLägenhetÄlvsjö,Götalandsvägen 213 A,2,44 ,2676,3200000,2689075
Stockholmskommun,LägenhetLägenhetÅrsta,"Sandfjärdsgatan 15, 2tr",2,57.5 ,3327,2900000,2589285
Stockholmskommun,Vasastan,Frejgatan 36A,1,28 ,1850,3400000,2982456
Stockholmskommun,LägenhetLägenhetFarsta,Grumsgatan 1,3,75 ,4281,3300000,2500000
Stockholmskommun,Vasastan,Hälsingegatan 12,2,48 ,2304,5850000,5000000
Stockholmskommun,Östermalm,Hedinsgatan 13,1.5,37 ,2100,4800000,3809523
Sollentunakommun,LägenhetLägenhetEdsberg,Flintlåsvägen 38,1,23 ,1640,1250000,992063
Stockholmskommun,Östermalm,Banérgatan 44,1.5,34 ,0,4525000,3934782
Solnakommun,Råsunda,"Solnavägen 110, 5tr",3,91 ,4322,7250000,6775700
Stockholmskommun,LägenhetLägenhetBandhagen,"Skeppstavägen 17, 1,5 tr",3,77 ,4567,3700000,2781954
Stockholmskommun,LägenhetLägenhetAbrahamsberg,"Arkitektvägen 37, 2tr",2,45 ,2593,2950000,2500000
Stockholmskommun,Vasastan,"Vegagatan 6, 2tr.",3,79.5 ,3726,10110000,9026785
Nackakommun,LägenhetLägenhetÄltaGård,Björnmossvägen 72,4,82.8 ,4992,5400000,9026785
Solnakommun,LägenhetLägenhetSkytteholm,Ankdammsgatan 30,2,55.8 ,2776,3480000,3000000
Stockholmskommun,Kungsholmen,"Frödingsvägen 1,  3,tr",2,41.5 ,2280,3975000,3340336
Stockholmskommun,Vasastan,"Atlasgatan 9, vån 5 / 5!",1,28 ,1527,3300000,3267326
Stockholmskommun,LägenhetLägenhetKärrtorp,Kärrtorpsvägen 93B,2,54 ,3460,3000000,2803738
Nackakommun,LägenhetLägenhetSkvaltan,Per Hallströms väg 2,4,93 ,5692,3800000,2803738
Stockholmskommun,LägenhetLägenhetFredhäll,Frödingsvägen 4,2,49 ,2506,4050000,3491379
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Hasselquistvägen 1,2,49 ,2994,3650000,2943548
Solnakommun,LägenhetLägenhetNyaUlriksdal,Drottning Kristinas esplanad 59,1.5,42 ,2222,2910000,2255813
Stockholmskommun,LägenhetLägenhetFarsta,Forshagagatan 66,2,68 ,2989,3025000,2585470
Solnakommun,LägenhetLägenhetBergshamra,Ripstigen 3,3,74 ,3299,4750000,4398148
Stockholmskommun,Vasastan,"Tomtebogatan 15A, högst upp",4,92 ,4073,12000000,11214953
Solnakommun,LägenhetLägenhetFrösunda,Signe Tillischgatan 9,2,46 ,2712,3250000,2850877
Sollentunakommun,LägenhetLägenhetHäggvik,Ugglevägen 11,3,79 ,4707,3500000,3500000
Stockholmskommun,Södermalm,"Renstiernas gata 23, 3 tr",2,40 ,1139,5000000,3759398
Stockholmskommun,LägenhetLägenhetEkhagen,"Torphagsvägen 6, 2 tr",2,51 ,3248,4375000,3977272
Stockholmskommun,LägenhetLägenhetKistaÄrvinge,Koldinggatan 3,2,54.5 ,4589,1880000,1492063
Stockholmskommun,Bromma,"Annedalsvägen 30, vån 1",3,81.5 ,4068,4600000,4509803
Solnakommun,LägenhetLägenhetHuvudsta,"Lundagatan 1C, 6 tr",3,80 ,4738,6050000,5500000
Solnakommun,Råsunda,Östervägen 16B,2,50 ,2732,3650000,5500000
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Johan Printz väg 10,2,37 ,2136,2900000,2101449
Stockholmskommun,Kungsholmen,"Wargentinsgatan 5B, 1tr",3,53.5 ,2915,5250000,5250000
Sundbybergskommun,LägenhetLägenhetSundbyberg,"Hamngatan 26, 4 tr",1.5,41.5 ,2760,3050000,2584745
Solnakommun,LägenhetLägenhetHuvudsta,Huvudstagatan 16,2,65 ,3378,3400000,3148148
Solnakommun,LägenhetLägenhetRitorp,Ritorpsvägen 11,2,59.3 ,2906,3750000,3000000
Stockholmskommun,LägenhetLägenhetAspudden,Hertigvägen 10,2,58 ,3083,4800000,4247787
Stockholmskommun,Södermalm,Nytorgsgatan 15A,2,38 ,2138,3950000,3590909
Sundbybergskommun,LägenhetLägenhetJärvastaden,"Brogatan 9, 2 TR",1,38 ,2474,2250000,1991150
Stockholmskommun,LägenhetLägenhetGärdet,Brantingsgatan 22,1.5,33 ,2021,3345000,2986607
Stockholmskommun,Södermalm,Kristinehovsgatan 5A,1,25 ,1617,2600000,2385321
Stockholmskommun,LägenhetLägenhetÅrsta,Bråviksvägen 22,3,58.5 ,3652,3600000,2975206
Stockholmskommun,Vasastan,"Västmannagatan 69, Vån 4",1,28 ,927,3650000,2991803
Nackakommun,LägenhetLägenhetJärlaSjö,Turbinvägen 5A,3.5,77 ,4492,5650000,5000000
Stockholmskommun,Bromma,Tappvägen 22,2,66 ,3794,3770000,3490740
Stockholmskommun,LägenhetLägenhetLiljeholmen,"Nybohovsbacken 67, Vån 11",3,72 ,2475,5500000,5000000
Stockholmskommun,Kungsholmen,"Alströmergatan 23, 6tr",1,29 ,1340,3100000,2952380
Stockholmskommun,LägenhetLägenhetBromsten,Erik Tegels väg 45,3,74 ,4078,2300000,2053571
Stockholmskommun,LägenhetLägenhetAkalla,Mariehamnsgatan 6,2,61 ,4063,1760000,1692307
Nackakommun,LägenhetLägenhetVästraOrminge,Ormingeringen 26B,3,60 ,3883,2550000,2339449
Sundbybergskommun,LägenhetLägenhetRissne,Kavallerivägen 4D,4,92 ,4983,4500000,3879310
Nackakommun,LägenhetLägenhetNackaForum,Serenadvägen 3B,1.5,43.5 ,2796,2700000,2250000
Stockholmskommun,LägenhetLägenhetRågsved,Bjursätragatan 110,2,53 ,3473,2050000,1798245
Stockholmskommun,Kungsholmen,Fridhemsgatan 29D,2,44 ,2334,4900000,4495412
Stockholmskommun,Kungsholmen,"P O Hallmans gata 5, 8+9 tr",4,124 ,7512,14500000,12500000
Stockholmskommun,Bromma,Arvid Mörnes väg 52,1,42 ,2574,2200000,1999999
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,Hammarby Allé 119,3,77 ,3967,6700000,6203703
Sundbybergskommun,LägenhetLägenhetSundbybergCentrum,Gjuteribacken 23,2,65.5 ,2322,5750000,5000000
Stockholmskommun,LägenhetLägenhetÅrsta,"Skattungsvägen 16, 2tr",2,57 ,3136,3730000,2891472
Sollentunakommun,LägenhetLägenhetRotebro,Timotejvägen 13,2,56 ,3759,2150000,2891472
Stockholmskommun,LägenhetLägenhetKista,"Köpenhamnsgatan 10, 1tr",4,100 ,4378,3590000,3293577
Solnakommun,LägenhetLägenhetBergshamra,Lostigen 6,2,55.5 ,2844,3360000,2604651
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,Sickla kanalgata 79,3,73 ,5324,5900000,5514018
Solnakommun,LägenhetLägenhetFrösunda,Anders Lundströms gata 10,2,53.8 ,3074,2895000,2895000
Stockholmskommun,LägenhetLägenhetÄlvsjö,"Fru kristinas gränd 3, vån 4 av 4",4,103.5 ,5892,6030000,4983471
Stockholmskommun,Östermalm,"Ängskärsgatan 3, 1tr",2,41 ,2140,4525000,4189814
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Tulegatan 76,3,62 ,4082,3900000,3391304
Stockholmskommun,Vasastan,"Rörstrandsgatan 40A, 3 tr",3,74 ,2562,9600000,8495575
Solnakommun,LägenhetLägenhetBergshamra,Rådjursstigen 14,3,71.5 ,2728,3980000,3790476
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,"Sjöviksvägen 148, 12 tr",3,70 ,4233,8250000,6818181
Stockholmskommun,LägenhetLägenhetEnskededalen,Astri Taubes Torg 10,2,55 ,3489,3200000,2807017
Stockholmskommun,LägenhetLägenhetÅRSTA,Marviksvägen 5,4,91.5 ,5276,8800000,2807017
Stockholmskommun,Södermalm,"Bondegatan 1 G, 2 tr",2,61 ,2362,7000000,5737704
Solnakommun,Råsunda,Stråkvägen 4B,1,33 ,1703,3000000,2586206
Stockholmskommun,Södermalm,Lundagatan 50,2,39 ,1919,5050000,4007936
Stockholmskommun,Vasastan,"Karlbergsvägen 78, 3 tr",3,103 ,4698,13750000,12499999
Stockholmskommun,Kungsholmen,"Disponentgatan 1, vån 4",1,30 ,2176,2750000,2391304
Stockholmskommun,Östermalm,"Sibyllegatan 42, 1 tr",1.5,29 ,1680,4450000,3708333
Nackakommun,LägenhetLägenhetKvarnholmen,Mjölnarvägen 10A,2,45 ,2842,4250000,4009433
Stockholmskommun,LägenhetLägenhetGröndal,"Sannadalsvägen 6, 1tr",1,33 ,2332,2700000,2288135
Nackakommun,LägenhetLägenhetFinnboda,Kvarnholmsvägen 39D,3,81.5 ,5222,5000000,5000000
Nackakommun,LägenhetLägenhetJärlasjö,Järla Gårdsväg 23,1,47 ,2957,2650000,2500000
Solnakommun,LägenhetLägenhetHuvudsta,Arvid Tydéns allé 26,3,68 ,3902,5800000,5471698
Sollentunakommun,LägenhetLägenhetEdsberg,Flintlåsvägen 43,2,62.5 ,3594,2310000,1991379
Nackakommun,LägenhetLägenhetTollare,Tollare strand 9,2,58.5 ,3147,4375000,3977272
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,Fredsborgsgatan 4,3,69 ,3094,6000000,5217391
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,Sickla kanalgata 52,5,139.5 ,6927,12700000,12450980
Stockholmskommun,Midsommarkransen,"Tellusborgsvägen 92, 4 tr",1.5,35 ,2045,2950000,2500000
Stockholmskommun,LägenhetLägenhetBlåsut,Fyrvaktarkroken 61,2,41 ,2241,3350000,2500000
Sollentunakommun,LägenhetLägenhetEdsberg,Viltstigen 10,2,70 ,4720,2700000,2500000
Stockholmskommun,Hässelby,Aprikosgatan 17B,2,62.5 ,3487,2250000,1973684
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Mariagatan 11,1.5,43 ,2249,3200000,2500000
Stockholmskommun,LägenhetLägenhetÅrsta,"Årstavägen 71, 3 tr",3,57 ,4016,4100000,3504273
Stockholmskommun,LägenhetLägenhetKatarinaSofia,Åsögatan 173,2,43 ,2495,4100000,3904761
Stockholmskommun,Östermalm,Wittstocksgatan 28,2,58 ,1099,6500000,6250000
Stockholmskommun,Östermalm,Värtavägen 12,5,154 ,6534,23000000,22549019
Stockholmskommun,Östermalm,Ängskärsgatan 3,2,44 ,2247,5500000,4700854
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Finn Malmgrens väg 92,3,52.2 ,3005,4130000,3441666
Stockholmskommun,Kungsholmen,Alströmergatan 32R,1.5,28 ,1534,3220000,2800000
Stockholmskommun,LägenhetLägenhetGamlaÖstberga,"Stamgatan 17, SV",2,37 ,2908,2085000,1695121
Stockholmskommun,LägenhetLägenhetÅkeshov,Bårdgränd 6,2,49 ,2238,3200000,2500000
Stockholmskommun,Östermalm,Linnégatan 67,1.5,38 ,2638,5250000,4487179
Stockholmskommun,LägenhetLägenhetRågsved,Bäverdammsgränd 86,3,84 ,4773,2600000,2241379
Solnakommun,LägenhetLägenhetArenastaden,"Evenemangsgatan 12, Våning 8",2.5,58 ,2704,3925000,3191056
Stockholmskommun,Södermalm,"Fatburstrappan 18, 17 tr",2,41 ,3223,5450000,4395161
